#Digilent WaveForms Oscilloscope Acquisition
#Device Name: EExplorer
#Serial Number: SN:210151647228
#Date Time: 2024-04-18 17:38:56.790
#Sample rate: 8e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 3 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 2 V/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Square
#Frequency: 5 kHz
#Period: 200 us
#Amplitude: 2.5 V
#Offset: 2.5 V
#Symmetry: 20 %
#Phase: 0 °
#Wavegen Channel 2: Enabled
#Mode: Simple
#Type: Square
#Frequency: 5 kHz
#Period: 200 us
#Amplitude: 1 V
#Offset: 1 V
#Symmetry: 50 %
#Phase: 90 °

Time (s),Channel 1 (V)
-0.0005119504245923913,0.04235688936127924
-0.0005118254245923912,0.04235688936128834
-0.0005117004245923913,0.06236812138986043
-0.0005115754245923913,0.04235688936128834
-0.0005114504245923913,0.06236812138986954
-0.0005113254245923913,0.04235688936127924
-0.0005112004245923913,0.04235688936127924
-0.0005110754245923912,0.04235688936128834
-0.0005109504245923912,0.06236812138986044
-0.0005108254245923913,0.04235688936128834
-0.0005107004245923913,0.06236812138986954
-0.0005105754245923913,0.04235688936127924
-0.0005104504245923913,0.04235688936127924
-0.0005103254245923913,0.02234565733268895
-0.0005102004245923912,0.04235688936127924
-0.0005100754245923913,0.04235688936127924
-0.0005099504245923913,0.04235688936127924
-0.0005098254245923913,0.04235688936127924
-0.0005097004245923913,0.04235688936127924
-0.0005095754245923913,0.04235688936127924
-0.0005094504245923912,0.04235688936127924
-0.0005093254245923912,0.04235688936127924
-0.0005092004245923913,0.04235688936127924
-0.0005090754245923913,0.04235688936127924
-0.0005089504245923913,0.06236812138986954
-0.0005088254245923913,0.04235688936127924
-0.0005087004245923913,0.04235688936127924
-0.0005085754245923912,0.04235688936127924
-0.0005084504245923912,0.04235688936127015
-0.0005083254245923913,0.02234565733269805
-0.0005082004245923913,0.04235688936127924
-0.0005080754245923913,0.04235688936127924
-0.0005079504245923913,0.04235688936127924
-0.0005078254245923912,0.04235688936127924
-0.0005077004245923912,0.04235688936127015
-0.0005075754245923913,0.02234565733269805
-0.0005074504245923913,0.02234565733268895
-0.0005073254245923913,0.02234565733268895
-0.0005072004245923913,0.04235688936127924
-0.0005070754245923913,0.02234565733268895
-0.0005069504245923912,0.04235688936127015
-0.0005068254245923912,0.02234565733268895
-0.0005067004245923913,0.02234565733268895
-0.0005065754245923913,0.02234565733268895
-0.0005064504245923913,0.04235688936127924
-0.0005063254245923913,0.04235688936127924
-0.0005062004245923912,0.02234565733268895
-0.0005060754245923912,0.02234565733268895
-0.0005059504245923913,0.02234565733268895
-0.0005058254245923913,0.02234565733268895
-0.0005057004245923913,0.02234565733268895
-0.0005055754245923913,0.02234565733268895
-0.0005054504245923913,0.02234565733268895
