#Digilent WaveForms Oscilloscope Acquisition
#Device Name: EExplorer
#Serial Number: SN:210151647228
#Date Time: 2024-04-18 17:31:48.554
#Sample rate: 1.6e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 500 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Wavegen Channel 2: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1 V
#Offset: 1 V
#Symmetry: 50 %
#Phase: 90 °

Time (s),Channel 1 (V),Channel 2 (V)
3.044921875000001e-05,0.6626323400322855,-0.0154866141563676
3.107421875e-05,0.6626323400322855,-0.0154866141563676
3.169921875e-05,0.6728909060051977,-0.02566235832092024
3.232421875e-05,0.6728909060051977,-0.02057448623864392
3.294921875e-05,0.6728909060051977,-0.01039874207409127
3.357421875e-05,0.6831494719781099,-0.02566235832092024
3.419921875e-05,0.6831494719781099,-0.03075023040319657
3.482421875e-05,0.6780201889916538,-0.0154866141563676
3.544921875e-05,0.688278754964566,-0.03075023040319657
3.607421875e-05,0.6934080379510221,-0.03075023040319657
3.669921875e-05,0.688278754964566,-0.0154866141563676
3.732421875e-05,0.6985373209374782,-0.03075023040319657
3.794921875e-05,0.7036666039239343,-0.03583810248547289
3.857421875e-05,0.6985373209374782,-0.02057448623864392
3.919921875e-05,0.7087958869103904,-0.03075023040319657
3.982421875e-05,0.7087958869103904,-0.03583810248547289
4.044921875000001e-05,0.7139251698968466,-0.02566235832092024
4.107421875e-05,0.7139251698968466,-0.03075023040319657
4.169921875e-05,0.7190544528833027,-0.03583810248547289
4.232421875e-05,0.7190544528833027,-0.03075023040319657
4.294921875000001e-05,0.7241837358697588,-0.03075023040319657
4.357421875e-05,0.7241837358697588,-0.03583810248547289
4.419921875e-05,0.7293130188562149,-0.03583810248547289
4.482421875e-05,0.7293130188562149,-0.03583810248547289
4.544921875e-05,0.734442301842671,-0.04092597456774922
4.607421875e-05,0.734442301842671,-0.03583810248547289
4.669921875e-05,0.7395715848291271,-0.03583810248547289
4.732421875e-05,0.7447008678155832,-0.04092597456774922
4.794921875e-05,0.7447008678155832,-0.03583810248547289
4.857421875e-05,0.7498301508020393,-0.04092597456774922
4.919921875e-05,0.7549594337884954,-0.04092597456774922
4.982421875e-05,0.7498301508020393,-0.04092597456774922
5.044921875e-05,0.7600887167749515,-0.04092597456774922
5.107421875e-05,0.7600887167749515,-0.04092597456774922
5.169921875e-05,0.7600887167749515,-0.04092597456774922
5.232421875e-05,0.7703472827478637,-0.04601384665002554
5.294921875e-05,0.7703472827478637,-0.04092597456774922
5.357421875e-05,0.7652179997614076,-0.04092597456774922
5.419921875e-05,0.7754765657343198,-0.04601384665002554
5.482421875e-05,0.7754765657343198,-0.04601384665002554
5.544921875e-05,0.7754765657343198,-0.04092597456774922
5.607421875e-05,0.785735131707232,-0.04601384665002554
5.669921875e-05,0.785735131707232,-0.04601384665002554
5.732421875e-05,0.7806058487207759,-0.04092597456774922
5.794921875e-05,0.7908644146936881,-0.04601384665002554
5.857421875000001e-05,0.7959936976801442,-0.05110171873230187
5.919921875e-05,0.7908644146936881,-0.03583810248547289
5.982421875e-05,0.8011229806666003,-0.04601384665002554
6.044921875e-05,0.8062522636530564,-0.05110171873230187
6.107421875000001e-05,0.7959936976801442,-0.03583810248547289
6.169921875e-05,0.8062522636530564,-0.04092597456774922
6.232421875e-05,0.8113815466395125,-0.05110171873230187
6.294921875e-05,0.8062522636530564,-0.03583810248547289
6.357421875e-05,0.8113815466395125,-0.04092597456774922
6.419921875000001e-05,0.8216401126124248,-0.05110171873230187
6.482421875000001e-05,0.8165108296259685,-0.04092597456774922
6.544921875e-05,0.8165108296259685,-0.04092597456774922
6.607421875e-05,0.8267693955988809,-0.05110171873230187
6.669921875e-05,0.8267693955988809,-0.04601384665002554
6.732421875e-05,0.8267693955988809,-0.04092597456774922
6.794921875e-05,0.837027961571793,-0.05110171873230187
6.857421875e-05,0.8318986785853369,-0.04601384665002554
6.919921875000001e-05,0.8318986785853369,-0.03583810248547289
6.982421875000001e-05,0.8421572445582491,-0.04601384665002554
7.044921875e-05,0.8421572445582491,-0.04601384665002554
7.107421875e-05,0.8421572445582491,-0.03075023040319657
7.169921875e-05,0.8472865275447052,-0.04601384665002554
7.232421875e-05,0.8472865275447052,-0.04601384665002554
7.294921875e-05,0.8472865275447052,-0.03583810248547289
7.357421875e-05,0.8575450935176174,-0.04601384665002554
7.419921875000001e-05,0.8575450935176174,-0.04601384665002554
7.482421875000001e-05,0.8575450935176174,-0.03583810248547289
7.544921875e-05,0.8626743765040735,-0.04092597456774922
7.607421875e-05,0.8678036594905296,-0.04601384665002554
7.669921875e-05,0.8678036594905296,-0.04092597456774922
7.732421875e-05,0.8678036594905296,-0.04092597456774922
7.794921875e-05,0.8729329424769857,-0.04601384665002554
7.857421875e-05,0.8729329424769857,-0.04092597456774922
7.919921875000001e-05,0.8780622254634418,-0.04092597456774922
7.982421875000001e-05,0.8780622254634418,-0.04601384665002554
8.044921875000001e-05,0.8780622254634418,-0.04601384665002554
8.107421875e-05,0.8780622254634418,-0.04092597456774922
8.169921875e-05,0.8831915084498979,-0.04601384665002554
8.232421875e-05,0.8831915084498979,-0.04092597456774922
8.294921875e-05,0.888320791436354,-0.04092597456774922
8.357421875e-05,0.8934500744228101,-0.04092597456774922
8.419921875e-05,0.888320791436354,-0.03583810248547289
8.482421875000001e-05,0.8985793574092662,-0.04092597456774922
8.544921875000001e-05,0.8985793574092662,-0.03583810248547289
8.607421875e-05,0.8934500744228101,-0.03583810248547289
8.669921875e-05,0.9037086403957223,-0.04092597456774922
8.732421875e-05,0.8985793574092662,-0.03583810248547289
8.794921875e-05,0.8985793574092662,-0.03583810248547289
8.857421875e-05,0.9088379233821784,-0.04092597456774922
8.919921875e-05,0.9088379233821784,-0.03583810248547289
8.982421875000001e-05,0.9037086403957223,-0.03075023040319657
9.044921875000001e-05,0.9139672063686345,-0.04092597456774922
9.107421875e-05,0.9139672063686345,-0.03583810248547289
9.169921875e-05,0.9088379233821784,-0.03075023040319657
9.232421875e-05,0.9190964893550906,-0.03583810248547289
9.294921875e-05,0.9242257723415467,-0.03583810248547289
9.357421875e-05,0.9190964893550906,-0.02566235832092024
9.419921875e-05,0.9242257723415467,-0.03075023040319657
9.482421875000001e-05,0.9293550553280028,-0.03583810248547289
9.544921875000001e-05,0.9190964893550906,-0.02566235832092024
9.607421875e-05,0.9293550553280028,-0.03075023040319657
9.669921875e-05,0.934484338314459,-0.03583810248547289
9.732421875e-05,0.9242257723415467,-0.02057448623864392
9.794921875e-05,0.934484338314459,-0.02566235832092024
9.857421875e-05,0.9396136213009151,-0.03583810248547289
9.919921875e-05,0.934484338314459,-0.02566235832092024
9.982421875000001e-05,0.934484338314459,-0.02566235832092024
0.00010044921875,0.9447429042873712,-0.03583810248547289
0.00010107421875,0.9396136213009151,-0.02566235832092024
0.00010169921875,0.9447429042873712,-0.02057448623864392
0.00010232421875,0.9498721872738273,-0.03075023040319657
0.00010294921875,0.9447429042873712,-0.02566235832092024
0.00010357421875,0.9447429042873712,-0.0154866141563676
0.00010419921875,0.9498721872738273,-0.03075023040319657
0.00010482421875,0.9550014702602834,-0.02566235832092024
0.00010544921875,0.9498721872738273,-0.0154866141563676
0.00010607421875,0.9601307532467395,-0.02057448623864392
