#Digilent WaveForms Oscilloscope Acquisition
#Device Name: EExplorer
#Serial Number: SN:210151647228
#Date Time: 2024-04-18 17:24:44.645
#Sample rate: 1.6e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 500 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V)
0.001885849609375,-0.2042164846787956
0.001886474609375,-0.1939579187058834
0.001887099609375,-0.1888286357194273
0.001887724609375,-0.1939579187058834
0.001888349609375,-0.1836993527329712
0.001888974609375,-0.173440786760059
0.001889599609375,-0.1836993527329712
0.001890224609375,-0.173440786760059
0.001890849609375,-0.1631822207871468
0.001891474609375,-0.1683115037736029
0.001892099609375,-0.1631822207871468
0.001892724609375,-0.1529236548142346
0.001893349609375,-0.1580529378006907
0.001893974609375,-0.1529236548142346
0.001894599609375,-0.1426650888413224
0.001895224609375,-0.1426650888413224
0.001895849609375,-0.1375358058548663
0.001896474609375,-0.1272772398819541
0.001897099609375,-0.1272772398819541
0.001897724609375,-0.1324065228684102
0.001898349609375,-0.1170186739090419
0.001898974609375,-0.1170186739090419
0.001899599609375,-0.1170186739090419
0.001900224609375,-0.1067601079361297
0.001900849609375,-0.1016308249496736
0.001901474609375,-0.1067601079361297
0.001902099609375,-0.09650154196321747
0.001902724609375,-0.09137225897676138
0.001903349609375,-0.09137225897676138
0.001903974609375,-0.08624297599030528
0.001904599609375,-0.08111369300384919
0.001905224609375,-0.08111369300384919
0.001905849609375,-0.07598441001739309
0.001906474609375,-0.07085512703093697
0.001907099609375,-0.06572584404448087
0.001907724609375,-0.06059656105802477
0.001908349609375,-0.05546727807156867
0.001908974609375,-0.05546727807156867
0.001909599609375,-0.05033799508511257
0.001910224609375,-0.04520871209865647
0.001910849609375,-0.04520871209865647
0.001911474609375,-0.03495014612574426
0.001912099609375,-0.03495014612574426
0.001912724609375,-0.02982086313928816
0.001913349609375,-0.01956229716637596
0.001913974609375,-0.01956229716637596
0.001914599609375,-0.01956229716637596
0.001915224609375,-0.009303731193463758
0.001915849609375,-0.009303731193463758
0.001916474609375,-0.009303731193463758
0.001917099609375,0.0009548347794484449
0.001917724609375,0.0009548347794484449
0.001918349609375,0.0009548347794484449
0.001918974609375,0.01121340075236065
0.001919599609375,0.01634268373881675
0.001920224609375,0.01121340075236065
0.001920849609375,0.02660124971172895
0.001921474609375,0.03173053269818506
0.001922099609375,0.02660124971172895
0.001922724609375,0.03685981568464115
0.001923349609375,0.04711838165755336
0.001923974609375,0.03685981568464115
0.001924599609375,0.04711838165755336
0.001925224609375,0.05737694763046556
0.001925849609375,0.04711838165755336
0.001926474609375,0.05737694763046556
0.001927099609375,0.06763551360337777
0.001927724609375,0.06250623061692166
0.001928349609375,0.06763551360337777
0.001928974609375,0.07789407957628997
0.001929599609375,0.07276479658983387
0.001930224609375,0.07789407957628997
0.001930849609375,0.08815264554920216
0.001931474609375,0.08302336256274606
0.001932099609375,0.08815264554920216
0.001932724609375,0.09841121152211438
0.001933349609375,0.09841121152211438
0.001933974609375,0.09841121152211438
0.001934599609375,0.1086697774950266
0.001935224609375,0.1137990604814827
