#Digilent WaveForms Oscilloscope Acquisition
#Device Name: EExplorer
#Serial Number: SN:210151647228
#Date Time: 2024-04-18 17:41:18.550
#Sample rate: 8e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 3 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 2 V/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Square
#Frequency: 5 kHz
#Period: 200 us
#Amplitude: 2.5 V
#Offset: 2.5 V
#Symmetry: 20 %
#Phase: 0 °
#Wavegen Channel 2: Enabled
#Mode: Simple
#Type: Square
#Frequency: 5 kHz
#Period: 200 us
#Amplitude: 1 V
#Offset: 1 V
#Symmetry: 50 %
#Phase: 90 °

Time (s),Channel 1 (V)
-0.0004951820885894496,-0.8981710159824647
-0.0004950570885894496,-0.8981710159824647
-0.0004949320885894496,-0.8981710159824647
-0.0004948070885894496,-0.8981710159824647
-0.0004946820885894496,-0.8781597839538835
-0.0004945570885894495,-0.8981710159824647
-0.0004944320885894496,-0.8981710159824647
-0.0004943070885894496,-0.8981710159824647
-0.0004941820885894496,-0.8981710159824647
-0.0004940570885894496,-0.8981710159824647
-0.0004939320885894496,-0.8981710159824647
-0.0004938070885894495,-0.8981710159824556
-0.0004936820885894496,-0.8781597839538835
-0.0004935570885894496,-0.8981710159824556
-0.0004934320885894496,-0.8981710159824647
-0.0004933070885894496,-0.8981710159824647
-0.0004931820885894496,-0.8981710159824647
-0.0004930570885894496,-0.8981710159824556
-0.0004929320885894495,-0.8781597839538744
-0.0004928070885894496,-0.8781597839538744
-0.0004926820885894496,-0.8981710159824647
-0.0004925570885894496,-0.918182248011055
-0.0004924320885894496,-0.8981710159824647
-0.0004923070885894496,-0.918182248011055
-0.0004921820885894495,-0.8981710159824647
-0.0004920570885894496,-0.8981710159824647
-0.0004919320885894496,-0.8981710159824647
-0.0004918070885894496,-0.8781597839538744
-0.0004916820885894496,-0.8981710159824647
-0.0004915570885894496,-0.8981710159824647
-0.0004914320885894496,-0.8981710159824647
-0.0004913070885894495,-0.8981710159824647
-0.0004911820885894496,-0.8981710159824647
-0.0004910570885894496,-0.8981710159824647
-0.0004909320885894496,-0.8781597839538744
-0.0004908070885894496,-0.8981710159824647
-0.0004906820885894496,-0.8981710159824647
-0.0004905570885894496,-0.8981710159824738
-0.0004904320885894496,-0.9181822480110459
-0.0004903070885894496,-0.8981710159824738
-0.0004901820885894496,-0.8981710159824647
-0.0004900570885894496,-0.8981710159824647
-0.0004899320885894496,-0.8781597839538744
-0.0004898070885894496,-0.8981710159824647
-0.0004896820885894495,-0.8981710159824647
-0.0004895570885894496,-0.8981710159824647
-0.0004894320885894496,-0.8981710159824647
-0.0004893070885894496,-0.918182248011055
-0.0004891820885894496,-0.8981710159824647
-0.0004890570885894496,-0.8981710159824647
-0.0004889320885894496,-0.9181822480110459
-0.0004888070885894496,-0.8981710159824738
-0.0004886820885894496,-0.9181822480110459
-0.0004885570885894496,-0.918182248011055
-0.0004884320885894496,-0.918182248011055
-0.0004883070885894496,-0.8981710159824647
-0.0004881820885894496,-0.8981710159824647
-0.0004880570885894495,-0.8981710159824647
-0.0004879320885894495,-0.8981710159824647
-0.0004878070885894495,-0.8981710159824647
-0.0004876820885894495,-0.918182248011055
-0.0004875570885894495,-0.918182248011055
-0.0004874320885894495,-0.8981710159824647
-0.0004873070885894496,-0.8981710159824647
-0.0004871820885894495,-0.8981710159824647
-0.0004870570885894495,-0.8981710159824647
-0.0004869320885894496,-0.8981710159824647
-0.0004868070885894495,-0.8981710159824647
-0.0004866820885894495,-0.8981710159824647
-0.0004865570885894496,-0.8981710159824647
-0.0004864320885894495,-0.8981710159824647
-0.0004863070885894495,-0.8981710159824647
-0.0004861820885894495,-0.8981710159824647
-0.0004860570885894495,-0.8981710159824647
-0.0004859320885894495,-0.918182248011055
-0.0004858070885894495,-0.918182248011055
-0.0004856820885894496,-0.918182248011055
-0.0004855570885894495,-0.8981710159824647
-0.0004854320885894495,-0.918182248011055
-0.0004853070885894496,-0.8981710159824647
-0.0004851820885894495,-0.8981710159824647
-0.0004850570885894495,-0.8981710159824647
-0.0004849320885894496,-0.918182248011055
-0.0004848070885894495,-0.918182248011055
-0.0004846820885894495,-0.8981710159824647
-0.0004845570885894495,-0.8981710159824647
-0.0004844320885894496,-0.8981710159824647
-0.0004843070885894495,-0.8981710159824647
-0.0004841820885894495,-0.8981710159824647
-0.0004840570885894496,-0.8981710159824647
-0.0004839320885894495,-0.918182248011055
-0.0004838070885894495,-0.918182248011055
-0.0004836820885894496,-0.8981710159824647
-0.0004835570885894495,-0.8981710159824647
-0.0004834320885894495,-0.8981710159824647
-0.0004833070885894496,-0.8981710159824647
-0.0004831820885894495,-0.8981710159824647
-0.0004830570885894495,-0.918182248011055
-0.0004829320885894495,-0.8981710159824647
-0.0004828070885894496,-0.8981710159824647
-0.0004826820885894495,-0.8981710159824647
-0.0004825570885894495,-0.8981710159824647
-0.0004824320885894496,-0.8981710159824647
-0.0004823070885894495,-0.918182248011055
-0.0004821820885894495,-0.918182248011055
-0.0004820570885894496,-0.918182248011055
-0.0004819320885894495,-0.8981710159824647
-0.0004818070885894495,-0.8981710159824647
-0.0004816820885894495,-0.8981710159824647
-0.0004815570885894495,-0.8981710159824647
-0.0004814320885894495,-0.8981710159824647
-0.0004813070885894495,-0.8981710159824647
-0.0004811820885894496,-0.918182248011055
-0.0004810570885894495,-0.918182248011055
-0.0004809320885894495,-0.918182248011055
-0.0004808070885894496,-0.8981710159824647
-0.0004806820885894495,-0.8981710159824647
-0.0004805570885894495,-0.8981710159824647
-0.0004804320885894496,-0.918182248011055
-0.0004803070885894495,-0.918182248011055
-0.0004801820885894495,-0.918182248011055
-0.0004800570885894495,-0.918182248011055
-0.0004799320885894495,-0.8981710159824647
-0.0004798070885894495,-0.8981710159824647
-0.0004796820885894495,-0.8981710159824647
-0.0004795570885894496,-0.8981710159824647
-0.0004794320885894495,-0.918182248011055
-0.0004793070885894495,-0.918182248011055
-0.0004791820885894496,-0.918182248011055
-0.0004790570885894495,-0.8981710159824647
-0.0004789320885894495,-0.8981710159824647
-0.0004788070885894496,-0.8981710159824647
-0.0004786820885894495,-0.8981710159824647
-0.0004785570885894495,-0.8981710159824647
-0.0004784320885894495,-0.918182248011055
-0.0004783070885894496,-0.918182248011055
-0.0004781820885894495,-0.8981710159824647
-0.0004780570885894495,-0.918182248011055
-0.0004779320885894496,-0.8981710159824647
-0.0004778070885894495,-0.8981710159824647
-0.0004776820885894495,-0.918182248011055
-0.0004775570885894496,-0.8981710159824647
-0.0004774320885894495,-0.918182248011055
-0.0004773070885894495,-0.918182248011055
-0.0004771820885894496,-0.918182248011055
-0.0004770570885894495,-0.8981710159824647
-0.0004769320885894495,-0.8981710159824647
-0.0004768070885894495,-0.918182248011055
-0.0004766820885894496,-0.918182248011055
-0.0004765570885894495,-0.918182248011055
-0.0004764320885894495,-0.918182248011055
-0.0004763070885894496,-0.8981710159824647
-0.0004761820885894495,-0.918182248011055
-0.0004760570885894495,-0.8981710159824647
-0.0004759320885894496,-0.918182248011055
-0.0004758070885894495,-0.918182248011055
-0.0004756820885894495,-0.918182248011055
-0.0004755570885894495,-0.918182248011055
-0.0004754320885894495,-0.918182248011055
-0.0004753070885894495,-0.918182248011055
-0.0004751820885894495,-0.8981710159824647
-0.0004750570885894496,-0.918182248011055
-0.0004749320885894495,-0.918182248011055
-0.0004748070885894495,-0.918182248011055
-0.0004746820885894496,-0.918182248011055
-0.0004745570885894495,-0.918182248011055
-0.0004744320885894495,-0.918182248011055
-0.0004743070885894496,-0.918182248011055
-0.0004741820885894495,-0.918182248011055
-0.0004740570885894495,-0.8981710159824647
-0.0004739320885894495,-0.918182248011055
-0.0004738070885894495,-0.918182248011055
-0.0004736820885894495,-0.9381934800396453
-0.0004735570885894495,-0.918182248011055
-0.0004734320885894496,-0.918182248011055
-0.0004733070885894495,-0.8981710159824647
-0.0004731820885894495,-0.8981710159824647
-0.0004730570885894496,-0.918182248011055
-0.0004729320885894495,-0.918182248011055
-0.0004728070885894495,-0.918182248011055
-0.0004726820885894496,-0.918182248011055
-0.0004725570885894495,-0.918182248011055
-0.0004724320885894495,-0.918182248011055
-0.0004723070885894495,-0.918182248011055
-0.0004721820885894496,-0.8981710159824647
-0.0004720570885894495,-0.918182248011055
-0.0004719320885894495,-0.918182248011055
-0.0004718070885894496,-0.918182248011055
-0.0004716820885894495,-0.918182248011055
-0.0004715570885894495,-0.918182248011055
-0.0004714320885894496,-0.8981710159824647
-0.0004713070885894495,-0.918182248011055
-0.0004711820885894495,-0.918182248011055
-0.0004710570885894496,-0.8981710159824647
-0.0004709320885894495,-0.918182248011055
-0.0004708070885894495,-0.918182248011055
-0.0004706820885894495,-0.8981710159824647
-0.0004705570885894496,-0.8981710159824647
-0.0004704320885894495,-0.8981710159824647
-0.0004703070885894495,-0.918182248011055
-0.0004701820885894496,-0.918182248011055
-0.0004700570885894495,-0.918182248011055
-0.0004699320885894495,-0.918182248011055
-0.0004698070885894496,-0.918182248011055
-0.0004696820885894495,-0.8981710159824647
-0.0004695570885894495,-0.8981710159824647
-0.0004694320885894495,-0.8981710159824647
-0.0004693070885894495,-0.918182248011055
-0.0004691820885894495,-0.918182248011055
-0.0004690570885894495,-0.918182248011055
-0.0004689320885894496,-0.918182248011055
-0.0004688070885894495,-0.8981710159824647
-0.0004686820885894495,-0.8981710159824647
-0.0004685570885894496,-0.8981710159824647
-0.0004684320885894495,-0.918182248011055
-0.0004683070885894495,-0.918182248011055
-0.0004681820885894496,-0.918182248011055
-0.0004680570885894495,-0.918182248011055
-0.0004679320885894495,-0.918182248011055
-0.0004678070885894495,-0.918182248011055
-0.0004676820885894496,-0.8981710159824647
-0.0004675570885894495,-0.8981710159824647
-0.0004674320885894495,-0.918182248011055
-0.0004673070885894496,-0.918182248011055
-0.0004671820885894495,-0.918182248011055
-0.0004670570885894495,-0.918182248011055
-0.0004669320885894496,-0.918182248011055
-0.0004668070885894495,-0.918182248011055
-0.0004666820885894495,-0.8981710159824647
-0.0004665570885894496,-0.918182248011055
-0.0004664320885894495,-0.918182248011055
-0.0004663070885894495,-0.918182248011055
-0.0004661820885894495,-0.918182248011055
-0.0004660570885894496,-0.918182248011055
-0.0004659320885894495,-0.918182248011055
-0.0004658070885894495,-0.8981710159824647
-0.0004656820885894496,-0.918182248011055
-0.0004655570885894495,-0.918182248011055
-0.0004654320885894495,-0.918182248011055
-0.0004653070885894496,-0.918182248011055
-0.0004651820885894495,-0.918182248011055
-0.0004650570885894495,-0.918182248011055
-0.0004649320885894496,-0.918182248011055
-0.0004648070885894495,-0.918182248011055
-0.0004646820885894495,-0.918182248011055
-0.0004645570885894495,-0.918182248011055
-0.0004644320885894496,-0.918182248011055
-0.0004643070885894495,-0.918182248011055
-0.0004641820885894495,-0.918182248011055
-0.0004640570885894496,-0.918182248011055
-0.0004639320885894495,-0.918182248011055
-0.0004638070885894495,-0.8981710159824647
-0.0004636820885894496,-0.918182248011055
-0.0004635570885894495,-0.918182248011055
-0.0004634320885894495,-0.918182248011055
-0.0004633070885894495,-0.918182248011055
-0.0004631820885894495,-0.918182248011055
-0.0004630570885894495,-0.918182248011055
-0.0004629320885894495,-0.918182248011055
-0.0004628070885894496,-0.918182248011055
-0.0004626820885894495,-0.9381934800396453
-0.0004625570885894495,-0.918182248011055
-0.0004624320885894496,-0.918182248011055
-0.0004623070885894495,-0.918182248011055
-0.0004621820885894495,-0.918182248011055
-0.0004620570885894496,-0.918182248011055
-0.0004619320885894495,-0.918182248011055
-0.0004618070885894495,-0.918182248011055
-0.0004616820885894495,-0.918182248011055
-0.0004615570885894496,-0.918182248011055
-0.0004614320885894495,-0.918182248011055
-0.0004613070885894495,-0.918182248011055
-0.0004611820885894496,-0.918182248011055
-0.0004610570885894495,-0.918182248011055
-0.0004609320885894495,-0.918182248011055
-0.0004608070885894496,-0.918182248011055
-0.0004606820885894495,-0.918182248011055
-0.0004605570885894495,-0.918182248011055
-0.0004604320885894496,-0.918182248011055
-0.0004603070885894495,-0.918182248011055
-0.0004601820885894495,-0.918182248011055
-0.0004600570885894495,-0.918182248011055
-0.0004599320885894496,-0.918182248011055
-0.0004598070885894495,-0.918182248011055
-0.0004596820885894495,-0.918182248011055
-0.0004595570885894496,-0.918182248011055
-0.0004594320885894495,-0.918182248011055
-0.0004593070885894495,-0.8981710159824647
-0.0004591820885894496,-0.918182248011055
-0.0004590570885894495,-0.918182248011055
-0.0004589320885894495,-0.918182248011055
-0.0004588070885894495,-0.918182248011055
-0.0004586820885894495,-0.918182248011055
-0.0004585570885894495,-0.8981710159824647
-0.0004584320885894495,-0.8981710159824647
-0.0004583070885894496,-0.8981710159824647
-0.0004581820885894495,-0.8981710159824647
-0.0004580570885894495,-0.918182248011055
-0.0004579320885894496,-0.918182248011055
-0.0004578070885894495,-0.918182248011055
-0.0004576820885894495,-0.8981710159824647
-0.0004575570885894496,-0.8981710159824647
-0.0004574320885894495,-0.8981710159824647
-0.0004573070885894495,-0.8981710159824647
-0.0004571820885894495,-0.918182248011055
-0.0004570570885894495,-0.8981710159824647
-0.0004569320885894495,-0.918182248011055
-0.0004568070885894495,-0.918182248011055
-0.0004566820885894496,-0.8981710159824647
-0.0004565570885894495,-0.8981710159824647
-0.0004564320885894495,-0.8981710159824647
-0.0004563070885894496,-0.8981710159824647
-0.0004561820885894495,-0.918182248011055
-0.0004560570885894495,-0.918182248011055
-0.0004559320885894496,-0.918182248011055
-0.0004558070885894495,-0.8981710159824647
-0.0004556820885894495,-0.8981710159824647
-0.0004555570885894495,-0.8981710159824647
-0.0004554320885894496,-0.8981710159824647
-0.0004553070885894495,-0.8981710159824647
-0.0004551820885894495,-0.918182248011055
-0.0004550570885894496,-0.918182248011055
-0.0004549320885894495,-0.918182248011055
-0.0004548070885894495,-0.8981710159824647
-0.0004546820885894496,-0.8981710159824647
-0.0004545570885894495,-0.8981710159824647
-0.0004544320885894495,-0.8981710159824647
-0.0004543070885894496,-0.8981710159824647
-0.0004541820885894495,-0.918182248011055
-0.0004540570885894495,-0.8981710159824647
-0.0004539320885894495,-0.8981710159824647
-0.0004538070885894496,-0.8981710159824647
-0.0004536820885894495,-0.8981710159824647
-0.0004535570885894495,-0.8981710159824647
-0.0004534320885894496,-0.8981710159824647
-0.0004533070885894495,-0.8981710159824647
-0.0004531820885894495,-0.8981710159824647
-0.0004530570885894496,-0.918182248011055
-0.0004529320885894495,-0.918182248011055
-0.0004528070885894495,-0.8981710159824647
-0.0004526820885894495,-0.8981710159824647
-0.0004525570885894495,-0.8981710159824647
-0.0004524320885894495,-0.8981710159824647
-0.0004523070885894495,-0.918182248011055
-0.0004521820885894496,-0.918182248011055
-0.0004520570885894495,-0.918182248011055
-0.0004519320885894495,-0.8981710159824647
-0.0004518070885894496,-0.8981710159824647
-0.0004516820885894495,-0.8981710159824647
-0.0004515570885894495,-0.8981710159824647
-0.0004514320885894496,-0.918182248011055
-0.0004513070885894495,-0.918182248011055
-0.0004511820885894495,-0.8981710159824647
-0.0004510570885894495,-0.8981710159824647
-0.0004509320885894495,-0.918182248011055
-0.0004508070885894495,-0.918182248011055
-0.0004506820885894495,-0.8981710159824647
-0.0004505570885894496,-0.8981710159824647
-0.0004504320885894495,-0.918182248011055
-0.0004503070885894495,-0.918182248011055
-0.0004501820885894496,-0.918182248011055
-0.0004500570885894495,-0.918182248011055
-0.0004499320885894495,-0.918182248011055
-0.0004498070885894496,-0.918182248011055
-0.0004496820885894495,-0.918182248011055
-0.0004495570885894495,-0.918182248011055
-0.0004494320885894495,-0.9381934800396453
-0.0004493070885894496,-0.918182248011055
-0.0004491820885894495,-0.8981710159824647
-0.0004490570885894495,-0.8981710159824647
-0.0004489320885894496,-0.918182248011055
-0.0004488070885894495,-0.918182248011055
-0.0004486820885894495,-0.918182248011055
-0.0004485570885894496,-0.918182248011055
-0.0004484320885894495,-0.918182248011055
-0.0004483070885894495,-0.918182248011055
-0.0004481820885894496,-0.918182248011055
-0.0004480570885894495,-0.8981710159824647
-0.0004479320885894495,-0.918182248011055
-0.0004478070885894495,-0.918182248011055
-0.0004476820885894496,-0.918182248011055
-0.0004475570885894495,-0.918182248011055
-0.0004474320885894495,-0.918182248011055
-0.0004473070885894496,-0.918182248011055
-0.0004471820885894495,-0.918182248011055
-0.0004470570885894495,-0.918182248011055
-0.0004469320885894496,-0.918182248011055
-0.0004468070885894495,-0.918182248011055
-0.0004466820885894495,-0.918182248011055
-0.0004465570885894495,-0.918182248011055
-0.0004464320885894495,-0.8981710159824647
-0.0004463070885894495,-0.8981710159824647
-0.0004461820885894495,-0.8981710159824647
-0.0004460570885894496,-0.918182248011055
-0.0004459320885894495,-0.918182248011055
-0.0004458070885894495,-0.918182248011055
-0.0004456820885894496,-0.918182248011055
-0.0004455570885894495,-0.918182248011055
-0.0004454320885894495,-0.8981710159824647
-0.0004453070885894496,-0.8981710159824647
-0.0004451820885894495,-0.8981710159824647
-0.0004450570885894495,-0.918182248011055
-0.0004449320885894495,-0.918182248011055
-0.0004448070885894495,-0.918182248011055
-0.0004446820885894495,-0.8981710159824647
-0.0004445570885894495,-0.8981710159824647
-0.0004444320885894496,-0.8981710159824647
-0.0004443070885894495,-0.8981710159824647
-0.0004441820885894495,-0.918182248011055
-0.0004440570885894496,-0.8981710159824647
-0.0004439320885894495,-0.918182248011055
-0.0004438070885894495,-0.8981710159824647
-0.0004436820885894496,-0.8981710159824647
-0.0004435570885894495,-0.8981710159824647
-0.0004434320885894495,-0.8981710159824647
-0.0004433070885894495,-0.8981710159824647
-0.0004431820885894496,-0.8981710159824647
-0.0004430570885894495,-0.8981710159824647
-0.0004429320885894495,-0.918182248011055
-0.0004428070885894496,-0.8981710159824647
-0.0004426820885894495,-0.8981710159824647
-0.0004425570885894495,-0.8981710159824647
-0.0004424320885894496,-0.8981710159824647
-0.0004423070885894495,-0.8981710159824647
-0.0004421820885894495,-0.8981710159824647
-0.0004420570885894496,-0.8981710159824647
-0.0004419320885894495,-0.8981710159824647
-0.0004418070885894495,-0.8981710159824647
-0.0004416820885894495,-0.8981710159824647
-0.0004415570885894496,-0.8981710159824647
-0.0004414320885894495,-0.8981710159824647
-0.0004413070885894495,-0.8981710159824647
-0.0004411820885894496,-0.8981710159824647
-0.0004410570885894495,-0.8981710159824647
-0.0004409320885894495,-0.8981710159824647
-0.0004408070885894496,-0.8981710159824647
-0.0004406820885894495,-0.8781597839538744
-0.0004405570885894495,-0.8981710159824647
-0.0004404320885894495,-0.8781597839538744
-0.0004403070885894495,-0.8981710159824647
-0.0004401820885894495,-0.8981710159824647
-0.0004400570885894495,-0.8981710159824647
-0.0004399320885894496,-0.8981710159824647
-0.0004398070885894495,-0.8981710159824647
-0.0004396820885894495,-0.8781597839538744
-0.0004395570885894496,-0.8981710159824647
-0.0004394320885894495,-0.8981710159824647
-0.0004393070885894495,-0.8981710159824647
-0.0004391820885894496,-0.8981710159824647
-0.0004390570885894495,-0.8981710159824647
-0.0004389320885894495,-0.8781597839538744
-0.0004388070885894495,-0.8781597839538744
-0.0004386820885894495,-0.8981710159824647
-0.0004385570885894495,-0.8981710159824647
-0.0004384320885894495,-0.8981710159824647
-0.0004383070885894496,-0.8981710159824647
-0.0004381820885894495,-0.8981710159824647
-0.0004380570885894495,-0.8981710159824647
-0.0004379320885894496,-0.8981710159824647
-0.0004378070885894495,-0.8981710159824647
-0.0004376820885894495,-0.8981710159824647
-0.0004375570885894496,-0.8981710159824647
-0.0004374320885894495,-0.918182248011055
-0.0004373070885894495,-0.8981710159824647
-0.0004371820885894495,-0.8981710159824647
-0.0004370570885894496,-0.8781597839538744
-0.0004369320885894495,-0.8981710159824647
-0.0004368070885894495,-0.918182248011055
-0.0004366820885894496,-0.8981710159824647
-0.0004365570885894495,-0.8981710159824647
-0.0004364320885894495,-0.918182248011055
-0.0004363070885894496,-0.8981710159824647
-0.0004361820885894495,-0.8981710159824647
-0.0004360570885894495,-0.8981710159824647
-0.0004359320885894496,-0.8981710159824647
-0.0004358070885894495,-0.8981710159824647
-0.0004356820885894495,-0.8981710159824647
-0.0004355570885894495,-0.918182248011055
-0.0004354320885894496,-0.918182248011055
-0.0004353070885894495,-0.8981710159824647
-0.0004351820885894495,-0.8981710159824647
-0.0004350570885894496,-0.8981710159824647
-0.0004349320885894495,-0.8981710159824647
-0.0004348070885894495,-0.918182248011055
-0.0004346820885894496,-0.918182248011055
-0.0004345570885894495,-0.918182248011055
-0.0004344320885894495,-0.8981710159824647
