#Digilent WaveForms Oscilloscope Acquisition
#Device Name: EExplorer
#Serial Number: SN:210151647228
#Date Time: 2024-04-18 17:37:18.212
#Sample rate: 8e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 3 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 2 V/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Square
#Frequency: 5 kHz
#Period: 200 us
#Amplitude: 2.5 V
#Offset: 2.5 V
#Symmetry: 50 %
#Phase: 0 °
#Wavegen Channel 2: Enabled
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1 V
#Offset: 1 V
#Symmetry: 50 %
#Phase: 90 °

Time (s),Channel 1 (V)
-0.0005118781895068807,5.085187360566034
-0.0005117531895068807,5.085187360566034
-0.0005116281895068808,5.085187360566034
-0.0005115031895068807,5.105198592594616
-0.0005113781895068807,5.105198592594625
-0.0005112531895068807,5.105198592594625
-0.0005111281895068807,5.085187360566034
-0.0005110031895068807,5.085187360566034
-0.0005108781895068807,5.085187360566034
-0.0005107531895068807,5.085187360566034
-0.0005106281895068807,5.085187360566034
-0.0005105031895068807,5.105198592594625
-0.0005103781895068807,5.105198592594625
-0.0005102531895068807,5.085187360566034
-0.0005101281895068807,5.085187360566034
-0.0005100031895068808,5.085187360566034
-0.0005098781895068807,5.085187360566034
-0.0005097531895068807,5.105198592594625
-0.0005096281895068807,5.105198592594625
-0.0005095031895068807,5.105198592594625
-0.0005093781895068807,5.085187360566043
-0.0005092531895068807,5.105198592594616
-0.0005091281895068808,5.085187360566043
-0.0005090031895068807,5.085187360566034
-0.0005088781895068807,5.105198592594625
-0.0005087531895068807,5.105198592594625
-0.0005086281895068807,5.105198592594625
-0.0005085031895068807,5.105198592594616
-0.0005083781895068807,5.085187360566034
-0.0005082531895068807,5.085187360566034
-0.0005081281895068807,5.085187360566034
-0.0005080031895068807,5.085187360566034
-0.0005078781895068807,5.085187360566034
-0.0005077531895068807,5.085187360566043
-0.0005076281895068807,5.105198592594625
-0.0005075031895068808,5.105198592594625
-0.0005073781895068807,5.085187360566043
-0.0005072531895068807,5.085187360566034
-0.0005071281895068807,5.085187360566034
-0.0005070031895068807,5.085187360566034
-0.0005068781895068807,5.105198592594616
-0.0005067531895068807,5.085187360566043
-0.0005066281895068807,5.105198592594616
-0.0005065031895068807,5.085187360566034
-0.0005063781895068807,5.085187360566034
-0.0005062531895068807,5.085187360566034
-0.0005061281895068807,5.085187360566034
-0.0005060031895068807,5.085187360566043
-0.0005058781895068808,5.105198592594616
-0.0005057531895068807,5.105198592594625
-0.0005056281895068807,5.085187360566034
-0.0005055031895068807,5.085187360566034
-0.0005053781895068807,5.085187360566034
-0.0005052531895068807,5.085187360566034
-0.0005051281895068807,5.085187360566043
-0.0005050031895068807,5.105198592594616
-0.0005048781895068807,5.105198592594625
-0.0005047531895068807,5.105198592594625
-0.0005046281895068807,5.085187360566034
-0.0005045031895068807,5.085187360566034
-0.0005043781895068807,5.085187360566034
-0.0005042531895068808,5.085187360566034
-0.0005041281895068807,5.085187360566034
-0.0005040031895068807,5.105198592594625
-0.0005038781895068807,5.105198592594625
-0.0005037531895068807,5.085187360566034
-0.0005036281895068807,5.085187360566034
-0.0005035031895068807,5.085187360566034
-0.0005033781895068807,5.085187360566034
-0.0005032531895068807,5.085187360566034
-0.0005031281895068807,5.085187360566034
-0.0005030031895068807,5.105198592594625
-0.0005028781895068807,5.085187360566034
-0.0005027531895068807,5.085187360566025
-0.0005026281895068808,5.065176128537453
-0.0005025031895068807,5.065176128537444
-0.0005023781895068807,5.085187360566034
-0.0005022531895068807,5.085187360566034
-0.0005021281895068807,5.085187360566034
-0.0005020031895068807,5.085187360566034
-0.0005018781895068807,5.085187360566034
-0.0005017531895068807,5.085187360566034
-0.0005016281895068807,5.085187360566034
-0.0005015031895068807,5.065176128537444
-0.0005013781895068807,5.085187360566034
-0.0005012531895068807,5.085187360566034
-0.0005011281895068807,5.085187360566034
-0.0005010031895068808,5.085187360566034
-0.0005008781895068807,5.085187360566034
-0.0005007531895068807,5.065176128537444
-0.0005006281895068807,5.065176128537444
-0.0005005031895068807,5.065176128537444
-0.0005003781895068807,5.085187360566034
-0.0005002531895068807,5.085187360566025
-0.0005001281895068807,5.065176128537453
-0.0005000031895068807,2.163547484391851
-0.0004998781895068807,0.00233442530409865
-0.0004997531895068807,-0.01767680672449165
-0.0004996281895068807,0.00233442530409865
-0.0004995031895068807,0.00233442530409865
-0.0004993781895068808,0.00233442530409865
-0.0004992531895068807,0.00233442530409865
-0.0004991281895068807,0.00233442530409865
-0.0004990031895068807,0.00233442530409865
-0.0004988781895068807,0.00233442530409865
-0.0004987531895068807,0.00233442530409865
-0.0004986281895068807,0.00233442530409865
-0.0004985031895068807,0.00233442530409865
-0.0004983781895068807,0.02234565733268895
-0.0004982531895068807,0.00233442530409865
-0.0004981281895068807,0.00233442530409865
-0.0004980031895068807,0.00233442530409865
-0.0004978781895068807,0.00233442530409865
-0.0004977531895068808,0.00233442530409865
-0.0004976281895068807,0.00233442530409865
-0.0004975031895068807,0.02234565733268895
-0.0004973781895068807,0.00233442530409865
-0.0004972531895068807,0.00233442530409865
-0.0004971281895068807,0.00233442530409865
-0.0004970031895068807,0.00233442530409865
-0.0004968781895068808,0.00233442530409865
-0.0004967531895068807,0.02234565733267985
-0.0004966281895068807,0.02234565733268895
-0.0004965031895068807,0.02234565733268895
-0.0004963781895068807,0.02234565733268895
-0.0004962531895068807,0.02234565733268895
-0.0004961281895068807,0.02234565733268895
-0.0004960031895068807,0.02234565733268895
-0.0004958781895068807,0.02234565733268895
-0.0004957531895068807,0.00233442530409865
-0.0004956281895068807,0.02234565733268895
-0.0004955031895068807,0.02234565733268895
-0.0004953781895068807,0.02234565733268895
-0.0004952531895068808,0.02234565733268895
-0.0004951281895068807,0.02234565733268895
-0.0004950031895068807,0.02234565733268895
-0.0004948781895068807,0.02234565733268895
-0.0004947531895068807,0.04235688936127924
-0.0004946281895068807,0.02234565733268895
-0.0004945031895068807,0.02234565733268895
-0.0004943781895068807,0.02234565733268895
-0.0004942531895068807,0.02234565733268895
-0.0004941281895068807,0.02234565733268895
-0.0004940031895068807,0.02234565733268895
-0.0004938781895068807,0.02234565733268895
-0.0004937531895068807,0.04235688936127924
-0.0004936281895068808,0.04235688936127924
-0.0004935031895068807,0.02234565733269805
-0.0004933781895068807,0.02234565733268895
-0.0004932531895068807,0.02234565733268895
-0.0004931281895068807,0.02234565733268895
-0.0004930031895068807,0.02234565733268895
-0.0004928781895068807,0.02234565733269805
-0.0004927531895068807,0.04235688936127015
-0.0004926281895068807,0.02234565733268895
-0.0004925031895068807,0.02234565733268895
-0.0004923781895068807,0.02234565733268895
-0.0004922531895068807,0.02234565733268895
-0.0004921281895068807,0.02234565733268895
-0.0004920031895068808,0.02234565733268895
-0.0004918781895068807,0.02234565733268895
-0.0004917531895068807,0.02234565733268895
-0.0004916281895068807,0.02234565733268895
-0.0004915031895068807,0.02234565733268895
-0.0004913781895068807,0.00233442530410775
-0.0004912531895068807,0.02234565733268895
-0.0004911281895068807,0.02234565733268895
-0.0004910031895068807,0.02234565733268895
-0.0004908781895068807,0.04235688936127924
-0.0004907531895068807,0.02234565733268895
-0.0004906281895068807,0.02234565733268895
-0.0004905031895068807,0.02234565733268895
-0.0004903781895068808,0.02234565733268895
-0.0004902531895068807,0.02234565733268895
-0.0004901281895068807,0.04235688936127924
-0.0004900031895068807,0.02234565733268895
-0.0004898781895068807,0.02234565733268895
-0.0004897531895068807,0.02234565733267985
-0.0004896281895068807,0.00233442530409865
-0.0004895031895068807,0.00233442530409865
-0.0004893781895068807,0.02234565733268895
-0.0004892531895068807,0.02234565733268895
-0.0004891281895068807,0.04235688936127924
-0.0004890031895068807,0.02234565733268895
-0.0004888781895068807,0.02234565733268895
-0.0004887531895068808,0.02234565733268895
-0.0004886281895068807,0.02234565733268895
-0.0004885031895068807,0.02234565733268895
-0.0004883781895068807,0.02234565733268895
-0.0004882531895068807,0.02234565733268895
-0.0004881281895068808,0.04235688936127924
-0.0004880031895068808,0.04235688936127924
-0.0004878781895068807,0.02234565733268895
-0.0004877531895068807,0.02234565733268895
-0.0004876281895068808,0.02234565733268895
-0.0004875031895068808,0.02234565733268895
-0.0004873781895068807,0.02234565733268895
-0.0004872531895068808,0.04235688936127924
-0.0004871281895068808,0.02234565733268895
-0.0004870031895068807,0.04235688936127924
-0.0004868781895068808,0.04235688936127924
-0.0004867531895068808,0.02234565733268895
-0.0004866281895068807,0.02234565733268895
-0.0004865031895068808,0.02234565733268895
-0.0004863781895068808,0.02234565733268895
-0.0004862531895068807,0.04235688936127924
-0.0004861281895068807,0.02234565733268895
-0.0004860031895068808,0.02234565733268895
-0.0004858781895068808,0.02234565733268895
-0.0004857531895068807,0.02234565733268895
-0.0004856281895068808,0.02234565733268895
-0.0004855031895068808,0.02234565733268895
-0.0004853781895068807,0.04235688936127924
